"","X","neighborhood_identifier","business_identifier","treatment_neighborhood","eligible","intent_to_treat","enrolled_rp","efficiency_index","round","waste_management_costs","age_manager","age_deputy","educ_manager","educ_deputy","female_manager","foreign_owned","staff_size","advanced_filtration","water_treatment_system","business_area","recycling_center_distance","recycling_compliance"
"19069",19069,138,14320,0,0,0,0,60.278205871582,1,1100.82654953003,26,24,9,6,0,1,4,1,1,2,162.027808024997,NA
"19070",19070,138,14324,0,0,0,0,62.8284378051758,0,1769.27604675293,54,53,3,2,0,1,5,1,1,7,162.027808024997,NA
"19071",19071,138,14324,0,0,0,0,62.8284378051758,1,993.575763702393,55,54,3,2,0,1,5,1,1,7,162.027808024997,NA
"19072",19072,138,14327,0,0,0,0,65.9969100952148,0,2558.26606750488,60,41,0,2,1,1,1,1,1,0,162.027808024997,NA
"19073",19073,138,14327,0,0,0,0,65.9969100952148,1,2176.17835998535,61,41,0,2,1,1,1,1,1,0,162.027808024997,NA
"19074",19074,138,14329,0,0,0,0,58.9644508361816,0,2340.94848632812,61,59,0,0,0,1,3,0,1,6,162.027808024997,NA
"19075",19075,138,14329,0,0,0,0,58.9644508361816,1,1858.28685760498,62,60,0,0,0,1,3,0,1,6,162.027808024997,NA
"19076",19076,138,14338,0,0,0,0,63.4853172302246,0,2102.53314971924,58,56,3,2,0,1,3,1,1,2,162.027808024997,NA
"19077",19077,138,14338,0,0,0,0,63.4853172302246,1,1043.21937561035,59,57,3,2,0,1,3,1,1,2,162.027808024997,NA
"19078",19078,161,14352,1,0,0,0,58.9644508361816,1,1221.20504379272,41,26,9,6,0,1,6,0,1,0,159.007727157017,NA
"19079",19079,161,14352,1,0,0,0,58.9644508361816,0,1469.30713653564,40,25,9,6,0,1,6,0,1,0,159.007727157017,NA
"19080",19080,161,14362,1,0,0,0,75.5795974731445,1,2045.55358886719,46,45,6,3,0,1,3,0,0,2,159.007727157017,NA
"19081",19081,161,14362,1,0,0,0,75.5795974731445,0,2225.42667388916,45,44,6,3,0,1,3,0,0,2,159.007727157017,NA
"19082",19082,161,14363,1,0,0,0,66.0355453491211,0,843.603229522705,38,38,6,4,0,1,9,1,1,10,159.007727157017,NA
"19083",19083,161,14363,1,0,0,0,66.0355453491211,1,1193.8063621521,39,39,6,4,0,1,9,1,1,10,159.007727157017,NA
"19084",19084,161,14373,1,0,0,0,66.1955184936523,1,2070.16296386719,60,54,3,0,0,1,9,1,1,3,159.007727157017,NA
"19085",19085,161,14373,1,0,0,0,66.1955184936523,0,860.965633392334,59,53,3,0,0,1,9,1,1,3,159.007727157017,NA
"19086",19086,181,14389,1,0,0,0,63.4853172302246,1,907.628631591797,72,53,4,0,0,1,3,1,1,5,164.389823332446,NA
"19087",19087,181,14389,1,0,0,0,63.4853172302246,0,2153.14903259277,71,52,4,0,0,1,3,1,1,5,164.389823332446,NA
"19088",19088,181,14390,1,0,0,0,77.086555480957,1,1117.1070098877,48,46,5,2,0,1,3,1,1,2,164.389823332446,NA
"19089",19089,181,14390,1,0,0,0,77.086555480957,0,2012.58106231689,47,45,5,2,0,1,3,1,1,2,164.389823332446,NA
"19090",19090,37,14423,0,0,0,0,59.582691192627,0,2081.02416992188,79,44,3,2,0,0,6,0,1,5,96.290184553361,NA
"19091",19091,37,14423,0,0,0,0,59.582691192627,1,959.41743850708,80,45,3,2,0,0,6,0,1,5,96.290184553361,NA
"19092",19092,37,14425,0,0,0,0,79.0314254760742,0,1416.52383804321,41,34,0,2,0,0,8,0,1,5,96.290184553361,NA
"19093",19093,37,14425,0,0,0,0,79.0314254760742,1,1081.69136047363,42,35,0,2,0,0,8,0,1,5,96.290184553361,NA
"19094",19094,37,14426,0,0,0,0,73.5316848754883,0,2201.65710449219,51,48,2,2,0,0,5,0,1,3,96.290184553361,NA
"19095",19095,37,14426,0,0,0,0,73.5316848754883,1,1143.38283538818,52,49,2,2,0,0,5,0,1,3,96.290184553361,NA
"19096",19096,37,14427,0,0,0,0,60.278205871582,1,1745.76969146729,49,41,1,2,1,0,3,0,1,1,96.290184553361,NA
"19097",19097,37,14427,0,0,0,0,60.278205871582,0,2735.09120941162,48,41,1,2,1,0,3,0,1,1,96.290184553361,NA
"19098",19098,37,14428,0,0,0,0,75.2704772949219,1,3267.74635314941,21,20,6,6,0,0,2,0,1,0,96.290184553361,NA
"19099",19099,37,14428,0,0,0,0,75.2704772949219,0,2357.38201141357,21,19,6,6,0,0,2,0,1,0,96.290184553361,NA
"19100",19100,37,14429,0,0,0,0,67.6713027954102,1,1486.0878944397,48,49,3,3,0,0,8,0,1,4,96.290184553361,NA
"19101",19101,37,14429,0,0,0,0,67.6713027954102,0,1582.46946334839,47,48,3,3,0,0,8,0,1,4,96.290184553361,NA
"19102",19102,37,14430,0,0,0,0,62.0041198730469,0,1734.22069549561,74,54,0,0,0,0,7,0,1,2,96.290184553361,NA
"19103",19103,37,14430,0,0,0,0,62.0041198730469,1,1935.21480560303,75,55,0,0,0,0,7,0,1,2,96.290184553361,NA
"19104",19104,37,14431,0,0,0,0,70.9428100585938,0,2308.1579208374,27,29,0,13,0,0,3,0,1,4,96.290184553361,NA
"19105",19105,37,14431,0,0,0,0,70.9428100585938,1,3107.91873931885,27,29,0,13,0,0,3,0,1,4,96.290184553361,NA
"19106",19106,37,14432,0,0,0,0,61.9397201538086,1,1218.91088485718,67,63,5,1,0,0,3,0,1,4,96.290184553361,NA
"19107",19107,37,14432,0,0,0,0,61.9397201538086,0,2672.80960083008,66,62,5,1,0,0,3,0,1,4,96.290184553361,NA
"19108",19108,37,14433,0,0,0,0,59.1962890625,1,1031.18009567261,51,45,2,3,0,0,4,1,1,3,96.290184553361,NA
"19109",19109,37,14433,0,0,0,0,59.1962890625,0,2134.60102081299,50,44,2,3,0,0,4,1,1,3,96.290184553361,NA
"19110",19110,37,14440,0,0,0,0,73.0100479125977,0,1738.31691741943,57,55,0,0,0,0,7,0,1,4,96.290184553361,NA
"19111",19111,37,14440,0,0,0,0,73.0100479125977,1,2442.87071228027,58,56,0,0,0,0,7,0,1,4,96.290184553361,NA
"19112",19112,37,14441,0,0,0,0,58.7841339111328,1,1605.78651428223,38,41,3,2,1,0,5,0,1,2,96.290184553361,NA
"19113",19113,37,14441,0,0,0,0,58.7841339111328,0,2268.04676055908,37,41,3,2,1,0,5,0,1,2,96.290184553361,NA
"19114",19114,37,14448,0,0,0,0,78.0525512695312,1,3697.84278869629,52,52,2,0,0,0,6,0,1,11,96.290184553361,NA
"19115",19115,37,14448,0,0,0,0,78.0525512695312,0,2144.10991668701,51,51,2,0,0,0,6,0,1,11,96.290184553361,NA
"19116",19116,37,14450,0,0,0,0,62.8284378051758,0,2672.17044830322,41,41,3,2,1,0,3,0,1,0,96.290184553361,NA
"19117",19117,37,14450,0,0,0,0,62.8284378051758,1,903.67374420166,43,41,3,2,1,0,3,0,1,0,96.290184553361,NA
"19118",19118,37,14451,0,0,0,0,62.3647613525391,0,1643.5188293457,32,24,3,2,0,0,5,1,0,2,96.290184553361,NA
"19119",19119,37,14451,0,0,0,0,62.3647613525391,1,1103.39345932007,33,25,3,2,0,0,5,1,0,2,96.290184553361,NA
"19120",19120,37,14454,0,0,0,0,58.2689323425293,1,1208.56189727783,23,18,3,3,0,0,2,1,0,0,96.290184553361,NA
"19121",19121,37,14454,0,0,0,0,58.2689323425293,0,2067.33436584473,22,18,3,3,0,0,2,1,0,0,96.290184553361,NA
"19122",19122,37,14457,0,0,0,0,61.7465209960938,0,2410.10704040527,52,56,0,0,0,0,2,1,1,0,96.290184553361,NA
"19123",19123,37,14457,0,0,0,0,61.7465209960938,1,2727.39791870117,53,57,0,0,0,0,2,1,1,0,96.290184553361,NA
"19124",19124,37,14461,0,0,0,0,63.0602798461914,1,2261.42559051514,62,58,3,2,0,0,6,1,1,10,96.290184553361,NA
"19125",19125,37,14461,0,0,0,0,63.0602798461914,0,1905.25665283203,61,57,3,2,0,0,6,1,1,10,96.290184553361,NA
"19126",19126,37,14468,0,0,0,0,67.0015487670898,0,1996.31404876709,50,50,3,0,0,0,6,0,0,5,96.290184553361,NA
"19127",19127,37,14468,0,0,0,0,67.0015487670898,1,1808.60500335693,51,51,3,0,0,0,6,0,0,5,96.290184553361,NA
"19128",19128,37,14469,0,0,0,0,59.5054092407227,0,1900.89683532715,29,28,4,4,0,0,5,0,1,0,96.290184553361,NA
"19129",19129,37,14469,0,0,0,0,59.5054092407227,1,1403.63960266113,30,29,4,4,0,0,5,0,1,0,96.290184553361,NA
"19130",19130,37,14470,0,0,0,0,64.7604293823242,0,2795.67699432373,75,67,2,2,0,0,2,0,1,0,96.290184553361,NA
"19131",19131,37,14470,0,0,0,0,64.7604293823242,1,2558.35151672363,76,69,2,2,0,0,2,0,1,0,96.290184553361,NA
"19132",19132,37,14472,0,0,0,0,64.2967529296875,1,2257.75814056396,71,44,4,6,0,0,8,0,1,4,96.290184553361,NA
"19133",19133,37,14472,0,0,0,0,64.2967529296875,0,1652.44598388672,70,44,4,6,0,0,8,0,1,4,96.290184553361,NA
"19134",19134,37,14473,0,0,0,0,59.5054092407227,1,1293.53094100952,36,34,2,2,0,0,6,0,1,2,96.290184553361,NA
"19135",19135,37,14473,0,0,0,0,59.5054092407227,0,1826.56116485596,36,33,2,2,0,0,6,0,1,2,96.290184553361,NA
"19136",19136,1,14479,1,0,0,0,87.1715621948242,1,4991.7537689209,45,45,0,0,0,1,2,0,1,1,30.7206999443525,NA
"19137",19137,1,14479,1,0,0,0,87.1715621948242,0,2338.27953338623,44,44,0,0,0,1,2,0,1,1,30.7206999443525,NA
"19138",19138,1,14481,1,0,0,0,67.6970596313477,1,2421.57096862793,44,41,6,0,0,1,7,1,1,3,30.7206999443525,NA
"19139",19139,1,14481,1,0,0,0,67.6970596313477,0,1168.27907562256,43,40,6,0,0,1,7,1,1,3,30.7206999443525,NA
"19140",19140,1,14482,1,0,0,0,66.6924285888672,1,4456.44416809082,46,42,6,5,0,1,5,0,1,1,30.7206999443525,NA
"19141",19141,1,14482,1,0,0,0,66.6924285888672,0,1819.81563568115,45,41,6,5,0,1,5,0,1,1,30.7206999443525,NA
"19142",19142,1,14485,1,0,0,0,63.0602798461914,1,1712.10479736328,42,41,9,2,1,1,4,0,1,0,30.7206999443525,NA
"19143",19143,1,14485,1,0,0,0,63.0602798461914,0,2169.47269439697,41,41,9,2,1,1,4,0,1,0,30.7206999443525,NA
"19144",19144,17,14545,1,0,0,0,59.9389495849609,1,1346.78049087524,72,63,0,0,0,1,5,1,0,0,29.8693883635752,NA
"19145",19145,17,14545,1,0,0,0,59.9389495849609,0,1508.94317626953,71,62,0,0,0,1,5,1,0,0,29.8693883635752,NA
"19146",19146,17,14557,1,0,0,0,59.1962890625,0,2245.99914550781,34,41,0,2,0,1,2,1,0,1,29.8693883635752,NA
"19147",19147,17,14557,1,0,0,0,59.1962890625,1,5000.51040649414,35,41,0,2,0,1,2,1,0,1,29.8693883635752,NA
"19148",19148,50,14570,1,0,0,0,61.5146827697754,0,1521.91619873047,26,28,2,3,0,1,4,1,1,0,35.4732545427718,NA
"19149",19149,50,14570,1,0,0,0,61.5146827697754,1,1474.4234085083,28,28,2,3,0,1,4,1,1,0,35.4732545427718,NA
"19150",19150,50,14571,1,0,0,0,63.176197052002,1,2407.80277252197,33,28,10,5,0,1,7,1,1,3,35.4732545427718,NA
"19151",19151,50,14571,1,0,0,0,63.176197052002,0,1413.61455917358,32,28,10,5,0,1,7,1,1,3,35.4732545427718,NA
"19152",19152,50,14575,1,0,0,0,63.9876365661621,0,1784.28726196289,65,57,0,0,0,1,4,1,1,2,35.4732545427718,NA
"19153",19153,50,14575,1,0,0,0,63.9876365661621,1,2452.69985198975,66,58,0,0,0,1,4,1,1,2,35.4732545427718,NA
"19154",19154,50,14582,1,0,0,0,62.3647613525391,0,2134.48581695557,73,20,5,4,0,1,2,1,1,1,35.4732545427718,NA
"19155",19155,50,14582,1,0,0,0,62.3647613525391,1,5317.4503326416,74,21,5,4,0,1,2,1,1,1,35.4732545427718,NA
"19156",19156,12,14587,0,0,0,0,69.0108184814453,1,1292.13495254517,50,41,0,2,1,0,5,1,0,0,38.0415707330044,NA
"19157",19157,12,14587,0,0,0,0,69.0108184814453,0,1921.96140289307,49,41,0,2,1,0,5,1,0,0,38.0415707330044,NA
"19158",19158,12,14590,0,0,0,0,75.5023193359375,1,2770.51067352295,50,45,2,2,0,0,11,0,1,8,38.0415707330044,NA
"19159",19159,12,14590,0,0,0,0,75.5023193359375,0,1043.32227706909,49,44,2,2,0,0,11,0,1,8,38.0415707330044,NA
"19160",19160,12,14591,0,0,0,0,70.324577331543,1,2012.63046264648,43,36,6,2,0,0,6,1,1,1,38.0415707330044,NA
"19161",19161,12,14591,0,0,0,0,70.324577331543,0,1616.52755737305,43,36,6,2,0,0,6,1,1,1,38.0415707330044,NA
"19162",19162,12,14593,0,0,0,0,63.6012382507324,1,1298.03771972656,32,32,6,6,0,0,2,1,0,0,38.0415707330044,NA
"19163",19163,12,14593,0,0,0,0,63.6012382507324,0,2279.26425933838,32,32,6,6,0,0,2,1,0,0,38.0415707330044,NA
"19164",19164,12,14595,0,0,0,0,67.1561050415039,0,2046.4038848877,64,65,0,1,0,0,4,1,0,3,38.0415707330044,NA
"19165",19165,12,14595,0,0,0,0,67.1561050415039,1,2939.231300354,65,66,0,1,0,0,4,1,0,3,38.0415707330044,NA
"19166",19166,12,14597,0,0,0,0,69.0880966186523,1,2206.42757415771,48,43,3,3,0,0,5,0,0,5,38.0415707330044,NA
"19167",19167,12,14597,0,0,0,0,69.0880966186523,0,2167.88654327393,47,41,3,3,0,0,5,0,0,5,38.0415707330044,NA
"19168",19168,12,14601,0,0,0,0,65.8423461914062,1,1751.51348114014,29,29,3,9,0,0,5,1,0,0,38.0415707330044,NA
"19169",19169,12,14601,0,0,0,0,65.8423461914062,0,1603.01856994629,28,28,3,9,0,0,5,1,0,0,38.0415707330044,NA
"19170",19170,12,14605,0,0,0,0,78.9026260375977,0,2225.80490112305,28,29,6,9,0,0,2,1,0,0,38.0415707330044,NA
"19171",19171,12,14605,0,0,0,0,78.9026260375977,1,4478.70101928711,29,30,6,9,0,0,2,1,0,0,38.0415707330044,NA
"19172",19172,12,14606,0,0,0,0,60.8964462280273,0,1555.61676025391,60,52,1,0,0,0,7,1,0,4,38.0415707330044,NA
"19173",19173,12,14606,0,0,0,0,60.8964462280273,1,975.169277191162,61,53,1,0,0,0,7,1,0,4,38.0415707330044,NA
"19174",19174,12,14607,0,0,0,0,62.2874794006348,1,1234.20486450195,40,41,2,2,0,0,4,1,0,0,38.0415707330044,NA
"19175",19175,12,14607,0,0,0,0,62.2874794006348,0,2250.50621032715,39,41,2,2,0,0,4,1,0,0,38.0415707330044,NA
"19176",19176,12,14608,0,0,0,0,80.680061340332,1,1390.54136276245,61,48,0,0,0,0,6,0,1,4,38.0415707330044,NA
"19177",19177,12,14608,0,0,0,0,80.680061340332,0,1949.49989318848,60,47,0,0,0,0,6,0,1,4,38.0415707330044,NA
"19178",19178,12,14613,0,0,0,0,61.9010810852051,0,2415.37132263184,72,41,3,2,0,0,4,1,1,0,38.0415707330044,NA
"19179",19179,12,14613,0,0,0,0,61.9010810852051,1,1698.56567382812,73,41,3,2,0,0,4,1,1,0,38.0415707330044,NA
"19180",19180,12,14614,0,0,0,0,76.8160705566406,0,2380.82637786865,53,47,0,3,0,0,2,1,0,0,38.0415707330044,NA
"19181",19181,12,14614,0,0,0,0,76.8160705566406,1,3533.34045410156,55,48,0,3,0,0,2,1,0,0,38.0415707330044,NA
"19182",19182,12,14615,0,0,0,0,72.7975234985352,1,4014.21089172363,51,41,4,0,0,0,5,1,1,0,38.0415707330044,NA
"19183",19183,12,14615,0,0,0,0,72.7975234985352,0,1860.32600402832,50,40,4,0,0,0,5,1,1,0,38.0415707330044,NA
"19184",19184,12,14622,0,0,0,0,81.684700012207,1,1250.70095062256,54,50,2,5,0,0,7,0,1,5,38.0415707330044,NA
"19185",19185,12,14622,0,0,0,0,81.684700012207,0,1838.50021362305,53,49,2,5,0,0,7,0,1,5,38.0415707330044,NA
"19186",19186,12,14623,0,0,0,0,60.5873260498047,0,2254.4116973877,26,24,6,9,0,0,3,0,1,0,38.0415707330044,NA
"19187",19187,12,14623,0,0,0,0,60.5873260498047,1,1862.4044418335,27,25,6,9,0,0,3,0,1,0,38.0415707330044,NA
"19188",19188,12,14624,0,0,0,0,73.8021621704102,1,1302.17752456665,51,48,1,1,0,0,9,0,1,4,38.0415707330044,NA
"19189",19189,12,14624,0,0,0,0,73.8021621704102,0,1392.20857620239,50,47,1,1,0,0,9,0,1,4,38.0415707330044,NA
"19190",19190,12,14627,0,0,0,0,65.9196319580078,1,2027.47669219971,42,34,2,3,0,0,5,0,1,0,38.0415707330044,NA
"19191",19191,12,14627,0,0,0,0,65.9196319580078,0,2033.4774017334,41,33,2,3,0,0,5,0,1,0,38.0415707330044,NA
"19192",19192,12,14628,0,0,0,0,62.9057197570801,1,977.015495300293,63,51,3,3,0,0,6,1,0,0,38.0415707330044,NA
"19193",19193,12,14628,0,0,0,0,62.9057197570801,0,1693.94378662109,62,50,3,3,0,0,6,1,0,0,38.0415707330044,NA
"19194",19194,12,14630,0,0,0,0,69.474494934082,0,2807.52258300781,69,62,3,0,0,0,2,0,1,0,38.0415707330044,NA
"19195",19195,12,14630,0,0,0,0,69.474494934082,1,3153.10401916504,70,63,3,0,0,0,2,0,1,0,38.0415707330044,NA
"19196",19196,12,14631,0,0,0,0,76.8933563232422,1,2734.88731384277,50,41,0,2,1,0,6,1,1,10,38.0415707330044,NA
"19197",19197,12,14631,0,0,0,0,76.8933563232422,0,1931.97994232178,49,41,0,2,1,0,6,1,1,10,38.0415707330044,NA
"19198",19198,12,14634,0,0,0,0,64.3740310668945,1,3379.75959777832,42,38,6,4,0,0,3,0,0,1,38.0415707330044,NA
"19199",19199,12,14634,0,0,0,0,64.3740310668945,0,2450.55637359619,41,37,6,4,0,0,3,0,0,1,38.0415707330044,NA
"19200",19200,12,14636,0,0,0,0,62.7511596679688,0,2720.86334228516,70,41,2,2,1,0,2,1,0,1,38.0415707330044,NA
"19201",19201,12,14636,0,0,0,0,62.7511596679688,1,3151.81503295898,71,41,2,2,1,0,2,1,0,1,38.0415707330044,NA
"19202",19202,12,14637,0,0,0,0,60.741886138916,1,2049.67155456543,59,61,0,2,0,0,4,1,0,0,38.0415707330044,NA
"19203",19203,12,14637,0,0,0,0,60.741886138916,0,1984.4425201416,57,60,0,2,0,0,4,1,0,0,38.0415707330044,NA
"19204",19204,12,14638,0,0,0,0,79.5595016479492,1,1630.77201843262,53,41,0,2,1,0,7,0,1,4,38.0415707330044,NA
"19205",19205,12,14638,0,0,0,0,79.5595016479492,0,1891.49894714355,52,41,0,2,1,0,7,0,1,4,38.0415707330044,NA
"19206",19206,12,14639,0,0,0,0,63.2148361206055,1,2544.35920715332,44,39,0,1,0,0,6,0,1,2,38.0415707330044,NA
"19207",19207,12,14639,0,0,0,0,63.2148361206055,0,1805.12428283691,43,38,0,1,0,0,6,0,1,2,38.0415707330044,NA
"19208",19208,12,14640,0,0,0,0,74.1112823486328,1,1987.57705688477,47,44,3,0,0,0,8,0,1,0,38.0415707330044,NA
"19209",19209,12,14640,0,0,0,0,74.1112823486328,0,1493.76411437988,46,44,3,0,0,0,8,0,1,0,38.0415707330044,NA
"19210",19210,12,14641,0,0,0,0,70.324577331543,0,2153.93447875977,32,31,9,12,0,0,4,0,0,0,38.0415707330044,NA
"19211",19211,12,14641,0,0,0,0,70.324577331543,1,2297.35431671143,33,32,9,12,0,0,4,0,0,0,38.0415707330044,NA
"19212",19212,12,14644,0,0,0,0,71.0200958251953,0,2020.76530456543,55,43,2,0,0,0,6,0,1,4,38.0415707330044,NA
"19213",19213,12,14644,0,0,0,0,71.0200958251953,1,1508.89921188354,55,44,2,0,0,0,6,0,1,4,38.0415707330044,NA
"19214",19214,12,14645,0,0,0,0,60.5873260498047,1,1690.74840545654,54,55,1,1,0,0,5,1,0,5,38.0415707330044,NA
"19215",19215,12,14645,0,0,0,0,60.5873260498047,0,1959.45434570312,53,54,1,1,0,0,5,1,0,5,38.0415707330044,NA
"19216",19216,12,14646,0,0,0,0,79.1344680786133,0,2310.71338653564,48,41,3,2,1,0,5,0,0,2,38.0415707330044,NA
"19217",19217,12,14646,0,0,0,0,79.1344680786133,1,1852.31628417969,49,41,3,2,1,0,5,0,0,2,38.0415707330044,NA
"19218",19218,12,14649,0,0,0,0,59.3508491516113,0,1960.24856567383,26,24,9,9,0,0,3,1,0,0,38.0415707330044,NA
"19219",19219,12,14649,0,0,0,0,59.3508491516113,1,1915.01331329346,27,25,9,9,0,0,3,1,0,0,38.0415707330044,NA
"19220",19220,16,14651,0,0,0,0,82.6120529174805,1,3838.58375549316,48,47,16,4,0,0,10,0,1,4,38.771272631569,NA
"19221",19221,16,14651,0,0,0,0,82.6120529174805,0,1563.07315826416,47,46,16,4,0,0,10,0,1,4,38.771272631569,NA
"19222",19222,16,14653,0,0,0,0,70.4369354248047,0,1667.55065917969,53,39,2,2,0,0,6,1,1,0,38.771272631569,NA
"19223",19223,16,14653,0,0,0,0,70.4369354248047,1,3113.43250274658,54,39,2,2,0,0,6,1,1,0,38.771272631569,NA
"19224",19224,16,14655,0,0,0,0,59.3086547851562,0,1723.81858825684,83,65,0,0,0,0,7,0,1,3,38.771272631569,NA
"19225",19225,16,14655,0,0,0,0,59.3086547851562,1,3067.34638214111,84,66,0,0,0,0,7,0,1,3,38.771272631569,NA
"19226",19226,16,14656,0,0,0,0,68.1607437133789,1,2811.88068389893,50,36,3,4,0,0,5,0,1,4,38.771272631569,NA
"19227",19227,16,14656,0,0,0,0,68.1607437133789,0,2167.59223937988,49,35,3,4,0,0,5,0,1,4,38.771272631569,NA
"19228",19228,16,14658,0,0,0,0,61.0510063171387,0,2257.2395324707,51,62,1,3,0,0,3,1,0,0,38.771272631569,NA
"19229",19229,16,14658,0,0,0,0,61.0510063171387,1,2498.75831604004,52,63,1,3,0,0,3,1,0,0,38.771272631569,NA
"19230",19230,16,14659,0,0,0,0,78.32666015625,1,5241.68815612793,37,37,2,6,0,0,5,1,1,4,38.771272631569,NA
"19231",19231,16,14659,0,0,0,0,78.32666015625,0,1824.69425201416,36,36,2,6,0,0,5,1,1,4,38.771272631569,NA
"19232",19232,16,14660,0,0,0,0,68.392578125,1,1869.93732452393,67,58,2,2,0,0,6,0,0,2,38.771272631569,NA
"19233",19233,16,14660,0,0,0,0,68.392578125,0,1997.60475158691,66,57,2,2,0,0,6,0,0,2,38.771272631569,NA
"19234",19234,16,14661,0,0,0,0,62.9057197570801,0,2470.25356292725,65,60,3,1,0,0,4,0,1,4,38.771272631569,NA
"19235",19235,16,14661,0,0,0,0,62.9057197570801,1,1320.12004852295,66,60,3,1,0,0,4,0,1,4,38.771272631569,NA
"19236",19236,16,14662,0,0,0,0,69.474494934082,0,1558.56628417969,40,32,6,0,0,0,6,1,0,2,38.771272631569,NA
"19237",19237,16,14662,0,0,0,0,69.474494934082,1,2011.58809661865,41,33,6,0,0,0,6,1,0,2,38.771272631569,NA
"19238",19238,16,14663,0,0,0,0,77.6661529541016,1,2778.07674407959,39,29,9,7,0,0,5,0,1,4,38.771272631569,NA
"19239",19239,16,14663,0,0,0,0,77.6661529541016,0,2053.54232788086,38,28,9,7,0,0,5,0,1,4,38.771272631569,NA
"19240",19240,16,14664,0,0,0,0,63.6012382507324,0,2452.48222351074,40,36,2,5,0,0,3,0,1,0,38.771272631569,NA
"19241",19241,16,14664,0,0,0,0,63.6012382507324,1,2265.500831604,41,37,2,5,0,0,3,0,1,0,38.771272631569,NA
"19242",19242,16,14665,0,0,0,0,74.0340042114258,0,1980.09033203125,46,44,2,5,0,0,5,1,1,7,38.771272631569,NA
"19243",19243,16,14665,0,0,0,0,74.0340042114258,1,5402.92053222656,47,45,2,5,0,0,5,1,1,7,38.771272631569,NA
"19244",19244,16,14666,0,0,0,0,60.8964462280273,0,1026.78909301758,61,56,9,1,0,0,11,0,1,4,38.771272631569,NA
"19245",19245,16,14666,0,0,0,0,60.8964462280273,1,1772.3237991333,62,56,9,1,0,0,11,0,1,4,38.771272631569,NA
"19246",19246,16,14667,0,0,0,0,85.4714050292969,1,3133.35990905762,52,51,3,6,0,0,3,0,1,3,38.771272631569,NA
"19247",19247,16,14667,0,0,0,0,85.4714050292969,0,2614.43157196045,51,50,3,6,0,0,3,0,1,3,38.771272631569,NA
"19248",19248,16,14668,0,0,0,0,71.0973739624023,0,1619.36454772949,59,59,0,2,0,0,6,1,0,2,38.771272631569,NA
"19249",19249,16,14668,0,0,0,0,71.0973739624023,1,2326.2186050415,60,60,0,2,0,0,6,1,0,2,38.771272631569,NA
"19250",19250,16,14670,0,0,0,0,71.7928924560547,1,5650.90789794922,66,62,3,3,0,0,2,0,1,4,38.771272631569,NA
"19251",19251,16,14670,0,0,0,0,71.7928924560547,0,2878.66191864014,65,61,3,3,0,0,2,0,1,4,38.771272631569,NA
"19252",19252,16,14671,0,0,0,0,69.6290588378906,1,5088.82026672363,68,41,3,2,0,0,2,0,0,2,38.771272631569,NA
"19253",19253,16,14671,0,0,0,0,69.6290588378906,0,3084.7469329834,67,41,3,2,0,0,2,0,0,2,38.771272631569,NA
"19254",19254,16,14673,0,0,0,0,80.8346176147461,0,2291.10355377197,66,64,0,3,0,0,3,1,1,3,38.771272631569,NA
"19255",19255,16,14673,0,0,0,0,80.8346176147461,1,3851.83219909668,68,65,0,3,0,0,3,1,1,3,38.771272631569,NA
"19256",19256,16,14675,0,0,0,0,60.741886138916,0,2522.67189025879,66,57,1,4,0,0,2,1,0,0,38.771272631569,NA
"19257",19257,16,14675,0,0,0,0,60.741886138916,1,4327.46810913086,67,58,1,4,0,0,2,1,0,0,38.771272631569,NA
"19258",19258,16,14677,0,0,0,0,63.5239562988281,0,1798.50406646729,28,27,9,8,0,0,4,1,0,0,38.771272631569,NA
"19259",19259,16,14677,0,0,0,0,63.5239562988281,1,1393.57395172119,29,28,9,8,0,0,4,1,0,0,38.771272631569,NA
"19260",19260,16,14678,0,0,0,0,78.2071075439453,1,1698.69728088379,73,58,0,0,0,0,8,0,0,1,38.771272631569,NA
"19261",19261,16,14678,0,0,0,0,78.2071075439453,0,1475.68197250366,72,57,0,0,0,0,8,0,0,1,38.771272631569,NA
"19262",19262,16,14679,0,0,0,0,63.9103546142578,0,1956.77051544189,26,24,9,4,0,0,3,1,0,0,38.771272631569,NA
"19263",19263,16,14679,0,0,0,0,63.9103546142578,1,2079.36611175537,27,25,9,4,0,0,3,1,0,0,38.771272631569,NA
"19264",19264,16,14680,0,0,0,0,65.5332336425781,0,2454.47978973389,77,41,0,2,1,0,4,0,0,0,38.771272631569,NA
"19265",19265,16,14680,0,0,0,0,65.5332336425781,1,3567.28706359863,78,41,0,2,1,0,4,0,0,0,38.771272631569,NA
"19266",19266,16,14681,0,0,0,0,69.1653823852539,0,2480.5721282959,39,47,4,3,0,0,3,0,1,0,38.771272631569,NA
"19267",19267,16,14681,0,0,0,0,69.1653823852539,1,2331.15825653076,40,48,4,3,0,0,3,0,1,0,38.771272631569,NA
"19268",19268,16,14682,0,0,0,0,78.516227722168,0,1872.15518951416,50,45,3,3,0,0,7,0,1,8,38.771272631569,NA
"19269",19269,16,14682,0,0,0,0,78.516227722168,1,2634.10949707031,51,45,3,3,0,0,7,0,1,8,38.771272631569,NA
"19270",19270,16,14683,0,0,0,0,76.1205596923828,1,1997.7819442749,71,63,3,1,0,0,3,0,0,4,38.771272631569,NA
"19271",19271,16,14683,0,0,0,0,76.1205596923828,0,2646.1009979248,70,62,3,1,0,0,3,0,0,4,38.771272631569,NA
