"segment_id","sector_id","corridor_type","year","round","treated","eligible_speed","cameras_installed","enforcement_intensity","baseline_speed_85th","ave_speed_kmh","speed_limit_kmh","lanes","road_length_km","lighting_quality","school_within_500m","prior_collisions_3yr","vehicles_km_millions","injury_collisions","fatal_collisions","minor_collisions","injuries_per_million_vkm"
"SEC20-024","SEC20","school corridor",2021,1,0,0,0,0,69.8,68,80,4,2.06,"good",0,3,10.88,10,1,16,0.919
"SEC20-025","SEC20","urban arterial",2019,0,0,0,0,0,65.2,67.2,80,3,3.36,"good",0,19,13.36,19,3,20,1.422
"SEC20-025","SEC20","urban arterial",2021,1,0,0,0,0,65.2,66,80,3,3.36,"good",0,19,11.75,7,0,18,0.596
"SEC20-026","SEC20","suburban arterial",2019,0,0,1,0,0,78.9,79.5,80,4,1.02,"adequate",0,12,5.64,6,0,16,1.064
"SEC20-026","SEC20","suburban arterial",2021,1,0,1,0,0,78.9,77.6,80,4,1.02,"adequate",0,12,5.26,8,0,14,1.521
"SEC20-027","SEC20","urban arterial",2019,0,0,0,0,0,68.3,68.7,80,5,0.41,"adequate",0,11,2.5,1,0,4,0.4
"SEC20-027","SEC20","urban arterial",2021,1,0,0,0,0,68.3,69.3,80,5,0.41,"adequate",0,11,2.62,5,0,14,1.908
"SEC20-028","SEC20","ring road",2019,0,0,1,0,0,78.7,76.8,80,4,0.98,"adequate",0,4,4.07,5,0,20,1.229
"SEC20-028","SEC20","ring road",2021,1,0,1,0,0,78.7,78.6,80,4,0.98,"adequate",0,4,4.23,10,1,8,2.364
"SEC20-029","SEC20","urban arterial",2019,0,0,1,0,0,73,73.5,80,4,1.36,"good",0,9,6.66,10,0,10,1.502
"SEC20-029","SEC20","urban arterial",2021,1,0,1,0,0,73,70.3,80,4,1.36,"good",0,9,6.61,7,0,15,1.059
"SEC20-030","SEC20","suburban arterial",2019,0,0,0,0,0,63.9,63.3,60,4,2.39,"adequate",0,9,9.14,14,0,26,1.532
"SEC20-030","SEC20","suburban arterial",2021,1,0,0,0,0,63.9,63.5,60,4,2.39,"adequate",0,9,12.73,5,1,16,0.393
"SEC20-031","SEC20","urban arterial",2019,0,0,0,0,0,69.4,68.8,80,2,1.4,"good",0,11,3.51,4,0,17,1.14
"SEC20-031","SEC20","urban arterial",2021,1,0,0,0,0,69.4,68.1,80,2,1.4,"good",0,11,3.35,6,0,12,1.791
"SEC20-032","SEC20","urban arterial",2019,0,0,0,0,0,53.6,54.3,60,2,0.91,"adequate",1,7,2.06,13,0,13,6.311
"SEC20-032","SEC20","urban arterial",2021,1,0,0,0,0,53.6,52.7,60,2,0.91,"adequate",1,7,2.71,0,0,6,0
"SEC20-033","SEC20","urban arterial",2019,0,0,1,0,0,77.5,75.7,80,5,3.07,"adequate",1,19,20.32,20,0,32,0.984
"SEC20-033","SEC20","urban arterial",2021,1,0,1,0,0,77.5,75,80,5,3.07,"adequate",1,19,18.86,30,0,45,1.591
"SEC20-034","SEC20","urban arterial",2019,0,0,0,0,0,66.2,64.5,80,2,0.47,"adequate",0,6,1.13,5,0,8,4.425
"SEC20-034","SEC20","urban arterial",2021,1,0,0,0,0,66.2,66.2,80,2,0.47,"adequate",0,6,1.32,8,0,12,6.061
"SEC20-035","SEC20","suburban arterial",2019,0,0,0,0,0,69.5,70.3,80,3,2.32,"adequate",0,8,6.85,12,0,26,1.752
"SEC20-035","SEC20","suburban arterial",2021,1,0,0,0,0,69.5,69.4,80,3,2.32,"adequate",0,8,7.52,9,1,13,1.197
"SEC20-036","SEC20","urban arterial",2019,0,0,0,0,0,67.3,66.6,80,5,1.39,"poor",1,5,8.36,11,1,27,1.316
"SEC20-036","SEC20","urban arterial",2021,1,0,0,0,0,67.3,67.1,80,5,1.39,"poor",1,5,7.02,7,1,17,0.997
"SEC20-037","SEC20","urban arterial",2019,0,0,1,0,0,70.7,70.2,80,6,1.9,"adequate",0,16,13.46,16,0,27,1.189
"SEC20-037","SEC20","urban arterial",2021,1,0,1,0,0,70.7,69.4,80,6,1.9,"adequate",0,16,13.09,13,2,20,0.993
"SEC20-038","SEC20","school corridor",2019,0,0,1,0,0,71,69.8,80,5,1.42,"adequate",0,11,7.98,6,0,18,0.752
"SEC20-038","SEC20","school corridor",2021,1,0,1,0,0,71,70.9,80,5,1.42,"adequate",0,11,9.44,13,1,18,1.377
"SEC20-039","SEC20","urban arterial",2019,0,0,0,0,0,57,56.1,60,4,2.31,"poor",0,15,9.69,7,1,24,0.722
"SEC20-039","SEC20","urban arterial",2021,1,0,0,0,0,57,54.1,60,4,2.31,"poor",0,15,11.21,8,0,22,0.714
"SEC20-040","SEC20","ring road",2019,0,0,1,0,0,71.6,70.6,80,4,0.42,"adequate",0,8,1.78,13,0,24,7.303
"SEC20-040","SEC20","ring road",2021,1,0,1,0,0,71.6,70.2,80,4,0.42,"adequate",0,8,2.68,2,1,5,0.746
"SEC20-041","SEC20","urban arterial",2019,0,0,1,0,0,74.5,77.1,80,6,2.09,"adequate",0,13,13.15,13,1,22,0.989
"SEC20-041","SEC20","urban arterial",2021,1,0,1,0,0,74.5,74.7,80,6,2.09,"adequate",0,13,13.9,12,1,25,0.863
"SEC20-042","SEC20","suburban arterial",2019,0,0,1,0,0,77.8,77.9,80,4,2.1,"adequate",0,12,8.92,5,0,23,0.561
"SEC20-042","SEC20","suburban arterial",2021,1,0,1,0,0,77.8,76.3,80,4,2.1,"adequate",0,12,9.86,12,0,22,1.217
"SEC20-043","SEC20","urban arterial",2019,0,0,0,0,0,61.7,61.5,60,5,0.74,"adequate",0,7,4.08,4,0,9,0.98
"SEC20-043","SEC20","urban arterial",2021,1,0,0,0,0,61.7,62.1,60,5,0.74,"adequate",0,7,4.6,9,0,11,1.957
"SEC20-044","SEC20","urban arterial",2019,0,0,0,0,0,62.2,62.6,60,4,1.6,"adequate",0,9,6.64,8,1,19,1.205
"SEC20-044","SEC20","urban arterial",2021,1,0,0,0,0,62.2,64.9,60,4,1.6,"adequate",0,9,6.73,7,0,13,1.04
"SEC20-045","SEC20","suburban arterial",2019,0,0,1,0,0,78.3,80.7,80,2,2.01,"adequate",1,14,5.35,8,0,22,1.495
"SEC20-045","SEC20","suburban arterial",2021,1,0,1,0,0,78.3,79.8,80,2,2.01,"adequate",1,14,4.95,7,0,24,1.414
"SEC20-046","SEC20","ring road",2019,0,0,0,0,0,59.1,60.7,60,4,2.69,"adequate",0,11,13.6,5,0,11,0.368
"SEC20-046","SEC20","ring road",2021,1,0,0,0,0,59.1,61,60,4,2.69,"adequate",0,11,11.07,7,0,16,0.632
"SEC20-047","SEC20","urban arterial",2019,0,0,0,0,0,66.5,67.9,80,5,1.34,"poor",0,17,8.6,12,0,18,1.395
"SEC20-047","SEC20","urban arterial",2021,1,0,0,0,0,66.5,65.8,80,5,1.34,"poor",0,17,7.51,14,0,21,1.864
"SEC20-048","SEC20","urban arterial",2019,0,0,0,0,0,60.7,59.9,60,3,1.32,"good",0,10,4.51,3,0,10,0.665
"SEC20-048","SEC20","urban arterial",2021,1,0,0,0,0,60.7,60,60,3,1.32,"good",0,10,4.43,5,1,12,1.129
"SEC20-049","SEC20","ring road",2019,0,0,1,0,0,73.5,73.5,80,5,1.8,"good",0,12,11.81,16,0,19,1.355
"SEC20-049","SEC20","ring road",2021,1,0,1,0,0,73.5,73.4,80,5,1.8,"good",0,12,9.83,7,0,7,0.712
"SEC20-050","SEC20","suburban arterial",2019,0,0,0,0,0,67.7,68.4,80,3,1.85,"adequate",0,10,7.24,8,0,17,1.105
"SEC20-050","SEC20","suburban arterial",2021,1,0,0,0,0,67.7,66.9,80,3,1.85,"adequate",0,10,6.81,2,0,8,0.294
"SEC21-001","SEC21","ring road",2019,0,0,0,0,0,51.6,52.7,60,4,2.54,"adequate",0,9,10.2,8,0,15,0.784
"SEC21-001","SEC21","ring road",2021,1,0,0,0,0,51.6,52.2,60,4,2.54,"adequate",0,9,10.69,8,0,16,0.748
"SEC21-002","SEC21","ring road",2019,0,0,0,0,0,68.8,67.4,80,2,1.07,"adequate",0,8,2.34,6,1,10,2.564
"SEC21-002","SEC21","ring road",2021,1,0,0,0,0,68.8,68.3,80,2,1.07,"adequate",0,8,2.54,6,0,9,2.362
"SEC21-003","SEC21","school corridor",2019,0,0,0,0,0,58.4,58.9,60,3,2.31,"good",0,3,8.7,5,0,14,0.575
"SEC21-003","SEC21","school corridor",2021,1,0,0,0,0,58.4,59.4,60,3,2.31,"good",0,3,7.52,5,0,10,0.665
"SEC21-004","SEC21","suburban arterial",2019,0,0,1,0,0,77.5,75.9,80,3,0.99,"good",0,3,3.4,7,0,22,2.059
"SEC21-004","SEC21","suburban arterial",2021,1,0,1,0,0,77.5,76,80,3,0.99,"good",0,3,4.37,6,0,9,1.373
"SEC21-005","SEC21","suburban arterial",2019,0,0,1,0,0,77.2,77.3,80,3,2.87,"adequate",0,18,9.88,12,0,25,1.215
"SEC21-005","SEC21","suburban arterial",2021,1,0,1,0,0,77.2,75.8,80,3,2.87,"adequate",0,18,9.73,6,0,20,0.617
"SEC21-006","SEC21","urban arterial",2019,0,0,0,0,0,59.7,60.8,60,5,0.59,"adequate",0,4,3.62,1,0,4,0.276
"SEC21-006","SEC21","urban arterial",2021,1,0,0,0,0,59.7,60.1,60,5,0.59,"adequate",0,4,3.48,7,1,7,2.011
"SEC21-007","SEC21","ring road",2019,0,0,1,0,0,77.9,79.3,80,4,1.19,"poor",0,14,5.44,11,1,9,2.022
"SEC21-007","SEC21","ring road",2021,1,0,1,0,0,77.9,76.1,80,4,1.19,"poor",0,14,5.04,6,0,16,1.19
"SEC21-008","SEC21","ring road",2019,0,0,1,0,0,73.7,72,80,6,1.67,"poor",0,21,12.89,10,1,16,0.776
"SEC21-008","SEC21","ring road",2021,1,0,1,0,0,73.7,70.6,80,6,1.67,"poor",0,21,13.26,11,1,15,0.83
"SEC21-009","SEC21","school corridor",2019,0,0,0,0,0,67.5,67.3,80,4,2.21,"good",0,12,8.18,5,0,15,0.611
"SEC21-009","SEC21","school corridor",2021,1,0,0,0,0,67.5,66.9,80,4,2.21,"good",0,12,10.51,5,0,13,0.476
"SEC21-010","SEC21","urban arterial",2019,0,0,1,0,0,74.1,73.9,80,4,1.17,"good",0,7,5.36,2,0,19,0.373
"SEC21-010","SEC21","urban arterial",2021,1,0,1,0,0,74.1,73.9,80,4,1.17,"good",0,7,6.17,4,0,9,0.648
"SEC21-011","SEC21","ring road",2019,0,0,1,0,0,78.9,77,80,3,1.95,"adequate",0,9,6.77,10,0,15,1.477
"SEC21-011","SEC21","ring road",2021,1,0,1,0,0,78.9,77.8,80,3,1.95,"adequate",0,9,7.94,8,0,17,1.008
"SEC21-012","SEC21","suburban arterial",2019,0,0,0,0,0,58.3,58.9,60,3,2.63,"adequate",0,14,8.52,22,0,15,2.582
"SEC21-012","SEC21","suburban arterial",2021,1,0,0,0,0,58.3,59,60,3,2.63,"adequate",0,14,8.11,7,0,6,0.863
"SEC21-013","SEC21","urban arterial",2019,0,0,0,0,0,61.5,59.4,60,4,3.02,"good",1,11,12.99,14,1,15,1.078
"SEC21-013","SEC21","urban arterial",2021,1,0,0,0,0,61.5,60,60,4,3.02,"good",1,11,15.87,7,0,23,0.441
"SEC21-014","SEC21","urban arterial",2019,0,0,0,0,0,63.1,61.6,60,4,0.9,"good",0,4,4.07,3,0,6,0.737
"SEC21-014","SEC21","urban arterial",2021,1,0,0,0,0,63.1,61.4,60,4,0.9,"good",0,4,4.55,2,0,2,0.44
"SEC21-015","SEC21","urban arterial",2019,0,0,1,0,0,79.1,78.9,80,3,2.78,"adequate",1,15,10.03,9,0,22,0.897
"SEC21-015","SEC21","urban arterial",2021,1,0,1,0,0,79.1,77.7,80,3,2.78,"adequate",1,15,8.9,14,0,26,1.573
"SEC21-016","SEC21","urban arterial",2019,0,0,1,0,0,76.8,75.4,80,4,1.69,"good",0,15,7.99,7,0,19,0.876
"SEC21-016","SEC21","urban arterial",2021,1,0,1,0,0,76.8,77.7,80,4,1.69,"good",0,15,7.69,7,1,5,0.91
"SEC21-017","SEC21","school corridor",2019,0,0,1,0,0,78.8,77,80,4,1.64,"adequate",0,13,6.96,11,0,14,1.58
"SEC21-017","SEC21","school corridor",2021,1,0,1,0,0,78.8,79.8,80,4,1.64,"adequate",0,13,7.92,4,0,10,0.505
"SEC21-018","SEC21","ring road",2019,0,0,0,0,0,55.1,54.2,60,4,1.23,"good",1,6,5.24,10,0,10,1.908
"SEC21-018","SEC21","ring road",2021,1,0,0,0,0,55.1,53.4,60,4,1.23,"good",1,6,6.46,0,0,12,0
"SEC21-019","SEC21","ring road",2019,0,0,1,0,0,73.9,74.9,80,5,1.32,"adequate",0,11,7.05,6,1,10,0.851
"SEC21-019","SEC21","ring road",2021,1,0,1,0,0,73.9,74.4,80,5,1.32,"adequate",0,11,7.41,4,0,13,0.54
"SEC21-020","SEC21","suburban arterial",2019,0,0,1,0,0,74.9,75.3,80,5,3.08,"adequate",1,19,17.44,13,0,33,0.745
"SEC21-020","SEC21","suburban arterial",2021,1,0,1,0,0,74.9,72.8,80,5,3.08,"adequate",1,19,21.76,21,0,29,0.965
"SEC21-021","SEC21","urban arterial",2019,0,0,1,0,0,76.4,76.4,80,5,1.32,"good",0,9,6.72,11,0,15,1.637
"SEC21-021","SEC21","urban arterial",2021,1,0,1,0,0,76.4,75.1,80,5,1.32,"good",0,9,7.76,10,0,19,1.289
"SEC21-022","SEC21","suburban arterial",2019,0,0,0,0,0,66.5,64.9,80,4,1.06,"adequate",1,14,5.34,4,0,19,0.749
"SEC21-022","SEC21","suburban arterial",2021,1,0,0,0,0,66.5,66,80,4,1.06,"adequate",1,14,4.84,4,0,15,0.826
"SEC21-023","SEC21","suburban arterial",2019,0,0,1,0,0,80.3,79.2,80,3,2.67,"good",0,7,8.93,6,0,20,0.672
"SEC21-023","SEC21","suburban arterial",2021,1,0,1,0,0,80.3,81,80,3,2.67,"good",0,7,8.38,5,0,11,0.597
"SEC21-024","SEC21","urban arterial",2019,0,0,1,0,0,73,70.5,80,5,3.19,"poor",0,19,19.3,17,0,17,0.881
"SEC21-024","SEC21","urban arterial",2021,1,0,1,0,0,73,72.3,80,5,3.19,"poor",0,19,18.86,18,0,38,0.954
"SEC21-025","SEC21","school corridor",2019,0,0,1,0,0,85,85.6,100,5,2.29,"good",0,19,14.09,6,1,24,0.426
"SEC21-025","SEC21","school corridor",2021,1,0,1,0,0,85,83.4,100,5,2.29,"good",0,19,13.29,8,0,26,0.602
"SEC21-026","SEC21","school corridor",2019,0,0,0,0,0,67.9,67.5,80,3,3.27,"good",0,13,11.92,14,0,27,1.174
"SEC21-026","SEC21","school corridor",2021,1,0,0,0,0,67.9,67.4,80,3,3.27,"good",0,13,12.12,9,0,15,0.743
"SEC21-027","SEC21","urban arterial",2019,0,0,1,0,0,70.9,70.8,80,4,0.81,"adequate",1,7,3.77,9,0,23,2.387
"SEC21-027","SEC21","urban arterial",2021,1,0,1,0,0,70.9,70.8,80,4,0.81,"adequate",1,7,3.62,8,0,13,2.21
"SEC21-028","SEC21","ring road",2019,0,0,1,0,0,75.8,75.8,80,6,0.53,"adequate",0,6,3.8,7,0,20,1.842
"SEC21-028","SEC21","ring road",2021,1,0,1,0,0,75.8,75.7,80,6,0.53,"adequate",0,6,4.34,3,0,10,0.691
"SEC21-029","SEC21","ring road",2019,0,0,0,0,0,57.3,55.9,60,5,1.09,"adequate",0,5,6.86,5,0,8,0.729
"SEC21-029","SEC21","ring road",2021,1,0,0,0,0,57.3,57,60,5,1.09,"adequate",0,5,6.54,5,0,10,0.765
"SEC21-030","SEC21","urban arterial",2019,0,0,0,0,0,66.3,65.3,80,5,3.03,"adequate",1,17,18.14,12,0,24,0.662
"SEC21-030","SEC21","urban arterial",2021,1,0,0,0,0,66.3,66.6,80,5,3.03,"adequate",1,17,16.85,19,0,27,1.128
"SEC21-031","SEC21","urban arterial",2019,0,0,0,0,0,64.6,63.6,60,6,2.38,"good",1,15,17.1,18,1,21,1.053
"SEC21-031","SEC21","urban arterial",2021,1,0,0,0,0,64.6,65.1,60,6,2.38,"good",1,15,15.8,5,0,18,0.316
"SEC21-032","SEC21","ring road",2019,0,0,1,0,0,77.5,76.5,80,4,0.55,"adequate",0,11,2.38,7,1,8,2.941
"SEC21-032","SEC21","ring road",2021,1,0,1,0,0,77.5,77,80,4,0.55,"adequate",0,11,2.39,1,0,9,0.418
"SEC21-033","SEC21","urban arterial",2019,0,0,0,0,0,56.4,55.4,60,4,1.15,"good",1,7,5.25,9,1,18,1.714
"SEC21-033","SEC21","urban arterial",2021,1,0,0,0,0,56.4,56.9,60,4,1.15,"good",1,7,5.9,1,0,4,0.169
"SEC21-034","SEC21","suburban arterial",2019,0,0,1,0,0,78.9,78.4,80,2,0.51,"adequate",0,5,1.15,11,0,12,9.565
"SEC21-034","SEC21","suburban arterial",2021,1,0,1,0,0,78.9,77.3,80,2,0.51,"adequate",0,5,1.49,4,0,12,2.685
"SEC21-035","SEC21","urban arterial",2019,0,0,0,0,0,61.3,62.2,60,4,1.49,"adequate",1,9,6.6,8,0,14,1.212
"SEC21-035","SEC21","urban arterial",2021,1,0,0,0,0,61.3,59.6,60,4,1.49,"adequate",1,9,5.95,5,0,16,0.84
"SEC21-036","SEC21","urban arterial",2019,0,0,0,0,0,57.4,57.1,60,4,1.48,"good",0,6,6.6,6,0,6,0.909
"SEC21-036","SEC21","urban arterial",2021,1,0,0,0,0,57.4,56.5,60,4,1.48,"good",0,6,6.46,6,0,9,0.929
"SEC21-037","SEC21","urban arterial",2019,0,0,1,0,0,72.3,73,80,3,0.55,"adequate",0,5,2.22,5,0,8,2.252
"SEC21-037","SEC21","urban arterial",2021,1,0,1,0,0,72.3,74,80,3,0.55,"adequate",0,5,1.94,7,0,7,3.608
"SEC21-038","SEC21","suburban arterial",2019,0,0,0,0,0,66.9,67.2,80,5,1.12,"good",0,5,6.48,4,0,10,0.617
"SEC21-038","SEC21","suburban arterial",2021,1,0,0,0,0,66.9,67.9,80,5,1.12,"good",0,5,6.33,6,0,14,0.948
"SEC21-039","SEC21","urban arterial",2019,0,0,0,0,0,69.6,67.8,80,5,1.4,"poor",0,10,7.74,5,0,16,0.646
"SEC21-039","SEC21","urban arterial",2021,1,0,0,0,0,69.6,68.3,80,5,1.4,"poor",0,10,9.94,17,2,24,1.71
"SEC21-040","SEC21","school corridor",2019,0,0,0,0,0,63.3,65.1,60,4,0.42,"good",1,5,2.04,5,0,7,2.451
"SEC21-040","SEC21","school corridor",2021,1,0,0,0,0,63.3,63.3,60,4,0.42,"good",1,5,2.68,3,0,9,1.119
"SEC21-041","SEC21","school corridor",2019,0,0,0,0,0,55.5,55.2,60,4,1.8,"adequate",0,9,7.36,10,0,11,1.359
"SEC21-041","SEC21","school corridor",2021,1,0,0,0,0,55.5,54.5,60,4,1.8,"adequate",0,9,7.91,5,0,6,0.632
"SEC21-042","SEC21","urban arterial",2019,0,0,0,0,0,66.9,65.7,80,5,2.43,"poor",1,22,13.69,13,1,17,0.95
"SEC21-042","SEC21","urban arterial",2021,1,0,0,0,0,66.9,66.1,80,5,2.43,"poor",1,22,15.68,11,0,21,0.702
"SEC21-043","SEC21","urban arterial",2019,0,0,0,0,0,64.6,64.2,60,2,1.46,"adequate",0,5,3.99,6,0,12,1.504
"SEC21-043","SEC21","urban arterial",2021,1,0,0,0,0,64.6,62.8,60,2,1.46,"adequate",0,5,3.43,6,0,8,1.749
"SEC21-044","SEC21","suburban arterial",2019,0,0,0,0,0,67.1,67.4,80,3,2.95,"adequate",0,16,9.37,12,2,22,1.281
"SEC21-044","SEC21","suburban arterial",2021,1,0,0,0,0,67.1,67.3,80,3,2.95,"adequate",0,16,13.64,8,0,12,0.587
"SEC21-045","SEC21","suburban arterial",2019,0,0,1,0,0,80.9,81.3,80,3,0.73,"good",0,8,2.32,2,1,7,0.862
"SEC21-045","SEC21","suburban arterial",2021,1,0,1,0,0,80.9,81,80,3,0.73,"good",0,8,2.44,5,0,3,2.049
"SEC21-046","SEC21","ring road",2019,0,0,0,0,0,51.9,54.5,60,4,0.54,"adequate",0,5,2.62,3,0,10,1.145
"SEC21-046","SEC21","ring road",2021,1,0,0,0,0,51.9,50.6,60,4,0.54,"adequate",0,5,2.79,4,0,7,1.434
"SEC21-047","SEC21","urban arterial",2019,0,0,1,0,0,73.8,75.1,80,2,2.59,"poor",0,14,6.43,19,0,31,2.955
"SEC21-047","SEC21","urban arterial",2021,1,0,1,0,0,73.8,73.7,80,2,2.59,"poor",0,14,5.4,5,1,13,0.926
"SEC21-048","SEC21","urban arterial",2019,0,0,1,0,0,80.4,79.7,80,2,1.38,"adequate",0,6,3.16,6,1,5,1.899
"SEC21-048","SEC21","urban arterial",2021,1,0,1,0,0,80.4,77.5,80,2,1.38,"adequate",0,6,3.73,6,1,9,1.609
"SEC21-049","SEC21","urban arterial",2019,0,0,1,0,0,80.1,79.3,80,4,2.13,"adequate",0,16,8.99,14,1,24,1.557
"SEC21-049","SEC21","urban arterial",2021,1,0,1,0,0,80.1,80,80,4,2.13,"adequate",0,16,11.05,14,0,14,1.267
"SEC21-050","SEC21","school corridor",2019,0,0,1,0,0,75.2,74.6,80,4,1.8,"adequate",0,10,8.05,6,0,14,0.745
"SEC21-050","SEC21","school corridor",2021,1,0,1,0,0,75.2,75.2,80,4,1.8,"adequate",0,10,7.99,6,0,11,0.751
"SEC22-001","SEC22","urban arterial",2019,0,0,1,0,0,77.2,80.2,80,4,1.57,"adequate",0,7,6.31,7,0,15,1.109
"SEC22-001","SEC22","urban arterial",2021,1,0,1,0,0,77.2,79.4,80,4,1.57,"adequate",0,7,7.99,11,0,27,1.377
"SEC22-002","SEC22","urban arterial",2019,0,0,1,0,0,70.7,70.8,80,5,3.17,"good",0,15,19.33,15,2,20,0.776
"SEC22-002","SEC22","urban arterial",2021,1,0,1,0,0,70.7,71.8,80,5,3.17,"good",0,15,16.67,8,0,27,0.48
"SEC22-003","SEC22","suburban arterial",2019,0,0,1,0,0,73.3,74.7,80,4,0.54,"adequate",0,10,2.46,3,0,13,1.22
"SEC22-003","SEC22","suburban arterial",2021,1,0,1,0,0,73.3,74.1,80,4,0.54,"adequate",0,10,2.59,8,0,14,3.089
"SEC22-004","SEC22","ring road",2019,0,0,0,0,0,47.5,46.1,60,2,1.87,"good",0,5,4.62,7,0,8,1.515
"SEC22-004","SEC22","ring road",2021,1,0,0,0,0,47.5,45.4,60,2,1.87,"good",0,5,4.88,4,0,5,0.82
"SEC22-005","SEC22","suburban arterial",2019,0,0,0,0,0,67.7,68.1,80,5,1.74,"poor",0,9,10.13,9,0,13,0.888
"SEC22-005","SEC22","suburban arterial",2021,1,0,0,0,0,67.7,67.3,80,5,1.74,"poor",0,9,11.09,5,2,23,0.451
"SEC22-006","SEC22","urban arterial",2019,0,0,0,0,0,67.9,68,80,3,3.32,"good",1,18,12.94,27,1,35,2.087
"SEC22-006","SEC22","urban arterial",2021,1,0,0,0,0,67.9,67.9,80,3,3.32,"good",1,18,13.47,9,1,19,0.668
"SEC22-007","SEC22","school corridor",2019,0,0,0,0,0,59.5,58.9,60,2,0.72,"good",0,4,1.63,0,0,2,0
"SEC22-007","SEC22","school corridor",2021,1,0,0,0,0,59.5,60,60,2,0.72,"good",0,4,1.62,2,0,6,1.235
"SEC22-008","SEC22","urban arterial",2019,0,0,1,0,0,79.6,78.7,80,2,2.73,"adequate",0,16,6.05,9,0,15,1.488
"SEC22-008","SEC22","urban arterial",2021,1,0,1,0,0,79.6,78.6,80,2,2.73,"adequate",0,16,7.88,15,0,28,1.904
"SEC22-009","SEC22","suburban arterial",2019,0,0,0,0,0,58.3,59,60,3,1.95,"poor",0,12,8.54,11,0,14,1.288
"SEC22-009","SEC22","suburban arterial",2021,1,0,0,0,0,58.3,58.2,60,3,1.95,"poor",0,12,6.6,8,1,20,1.212
"SEC22-010","SEC22","suburban arterial",2019,0,0,1,0,0,73.6,73.3,80,3,0.51,"good",0,5,1.75,10,1,16,5.714
"SEC22-010","SEC22","suburban arterial",2021,1,0,1,0,0,73.6,74.9,80,3,0.51,"good",0,5,1.77,2,0,12,1.13
"SEC22-011","SEC22","urban arterial",2019,0,0,0,0,0,66.3,66,80,5,1.88,"adequate",0,13,13.8,11,1,33,0.797
"SEC22-011","SEC22","urban arterial",2021,1,0,0,0,0,66.3,66.3,80,5,1.88,"adequate",0,13,9.94,4,0,15,0.402
"SEC22-012","SEC22","suburban arterial",2019,0,0,1,0,0,71.2,71.8,80,5,2.57,"adequate",0,15,12.69,10,2,36,0.788
"SEC22-012","SEC22","suburban arterial",2021,1,0,1,0,0,71.2,70.9,80,5,2.57,"adequate",0,15,13.96,11,0,21,0.788
"SEC22-013","SEC22","suburban arterial",2019,0,0,0,0,0,66.3,69.7,80,4,1.34,"poor",1,14,7.33,9,0,9,1.228
"SEC22-013","SEC22","suburban arterial",2021,1,0,0,0,0,66.3,65.4,80,4,1.34,"poor",1,14,6.45,10,0,16,1.55
"SEC22-014","SEC22","suburban arterial",2019,0,0,1,0,0,81.7,80.7,80,3,1.58,"good",1,11,5.18,10,0,14,1.931
"SEC22-014","SEC22","suburban arterial",2021,1,0,1,0,0,81.7,82.7,80,3,1.58,"good",1,11,5.57,16,3,14,2.873
"SEC22-015","SEC22","urban arterial",2019,0,0,0,0,0,58.1,58.6,60,3,0.73,"adequate",0,6,2.72,4,0,8,1.471
"SEC22-015","SEC22","urban arterial",2021,1,0,0,0,0,58.1,56.8,60,3,0.73,"adequate",0,6,2.44,3,0,10,1.23
"SEC22-016","SEC22","suburban arterial",2019,0,0,0,0,0,52.3,52.5,60,5,0.76,"good",0,5,4.06,0,0,3,0
"SEC22-016","SEC22","suburban arterial",2021,1,0,0,0,0,52.3,52.6,60,5,0.76,"good",0,5,4.35,3,0,10,0.69
"SEC22-017","SEC22","ring road",2019,0,0,0,0,0,59.1,59.9,60,4,0.97,"adequate",1,4,4.46,5,0,14,1.121
"SEC22-017","SEC22","ring road",2021,1,0,0,0,0,59.1,57.7,60,4,0.97,"adequate",1,4,5.38,6,0,11,1.115
"SEC22-018","SEC22","urban arterial",2019,0,0,1,0,0,71.1,69.9,80,6,2.16,"poor",0,9,14.27,12,0,31,0.841
"SEC22-018","SEC22","urban arterial",2021,1,0,1,0,0,71.1,70,80,6,2.16,"poor",0,9,15.98,19,1,32,1.189
"SEC22-019","SEC22","ring road",2019,0,0,0,0,0,63.8,64.6,60,5,1.8,"poor",0,14,10.62,6,1,12,0.565
"SEC22-019","SEC22","ring road",2021,1,0,0,0,0,63.8,63.7,60,5,1.8,"poor",0,14,10.02,8,2,7,0.798
"SEC22-020","SEC22","urban arterial",2019,0,0,1,0,0,70.9,70.1,80,3,3.19,"adequate",0,13,13.45,16,0,41,1.19
"SEC22-020","SEC22","urban arterial",2021,1,0,1,0,0,70.9,72.3,80,3,3.19,"adequate",0,13,11.44,10,0,16,0.874
"SEC22-021","SEC22","ring road",2019,0,0,0,0,0,48.4,48.5,60,3,1.51,"good",0,4,5.29,4,0,3,0.756
"SEC22-021","SEC22","ring road",2021,1,0,0,0,0,48.4,47.8,60,3,1.51,"good",0,4,5.17,5,0,8,0.967
"SEC22-022","SEC22","urban arterial",2019,0,0,0,0,0,60.8,58.6,60,4,0.67,"poor",0,5,2.92,3,0,7,1.027
"SEC22-022","SEC22","urban arterial",2021,1,0,0,0,0,60.8,62,60,4,0.67,"poor",0,5,3.33,9,0,12,2.703
"SEC22-023","SEC22","school corridor",2019,0,0,0,0,0,69.4,69.1,80,3,3.36,"adequate",0,15,10.6,14,0,26,1.321
"SEC22-023","SEC22","school corridor",2021,1,0,0,0,0,69.4,70,80,3,3.36,"adequate",0,15,11.22,7,1,23,0.624
